"ctx_lh_G_and_S_frontomargin","ctx_lh_G_and_S_occipital_inf","ctx_lh_G_and_S_paracentral","ctx_lh_G_and_S_subcentral","ctx_lh_G_and_S_transv_frontopol","ctx_lh_G_and_S_cingul-Ant","ctx_lh_G_and_S_cingul-Mid-Ant","ctx_lh_G_and_S_cingul-Mid-Post","ctx_lh_G_cingul-Post-dorsal","ctx_lh_G_cingul-Post-ventral","ctx_lh_G_cuneus","ctx_lh_G_front_inf-Opercular","ctx_lh_G_front_inf-Orbital","ctx_lh_G_front_inf-Triangul","ctx_lh_G_front_middle","ctx_lh_G_front_sup","ctx_lh_G_Ins_lg_and_S_cent_ins","ctx_lh_G_insular_short","ctx_lh_G_occipital_middle","ctx_lh_G_occipital_sup","ctx_lh_G_oc-temp_lat-fusifor","ctx_lh_G_oc-temp_med-Lingual","ctx_lh_G_oc-temp_med-Parahip","ctx_lh_G_orbital","ctx_lh_G_pariet_inf-Angular","ctx_lh_G_pariet_inf-Supramar","ctx_lh_G_parietal_sup","ctx_lh_G_postcentral","ctx_lh_G_precentral","ctx_lh_G_precuneus","ctx_lh_G_rectus","ctx_lh_G_subcallosal","ctx_lh_G_temp_sup-G_T_transv","ctx_lh_G_temp_sup-Lateral","ctx_lh_G_temp_sup-Plan_polar","ctx_lh_G_temp_sup-Plan_tempo","ctx_lh_G_temporal_inf","ctx_lh_G_temporal_middle","ctx_lh_Lat_Fis-ant-Horizont","ctx_lh_Lat_Fis-ant-Vertical","ctx_lh_Lat_Fis-post","ctx_lh_Pole_occipital","ctx_lh_Pole_temporal","ctx_lh_S_calcarine","ctx_lh_S_central","ctx_lh_S_cingul-Marginalis","ctx_lh_S_circular_insula_ant","ctx_lh_S_circular_insula_inf","ctx_lh_S_circular_insula_sup","ctx_lh_S_collat_transv_ant","ctx_lh_S_collat_transv_post","ctx_lh_S_front_inf","ctx_lh_S_front_middle","ctx_lh_S_front_sup","ctx_lh_S_interm_prim-Jensen","ctx_lh_S_intrapariet_and_P_trans","ctx_lh_S_oc_middle_and_Lunatus","ctx_lh_S_oc_sup_and_transversal","ctx_lh_S_occipital_ant","ctx_lh_S_oc-temp_lat","ctx_lh_S_oc-temp_med_and_Lingual","ctx_lh_S_orbital_lateral","ctx_lh_S_orbital_med-olfact","ctx_lh_S_orbital-H_Shaped","ctx_lh_S_parieto_occipital","ctx_lh_S_pericallosal","ctx_lh_S_postcentral","ctx_lh_S_precentral-inf-part","ctx_lh_S_precentral-sup-part","ctx_lh_S_suborbital","ctx_lh_S_subparietal","ctx_lh_S_temporal_inf","ctx_lh_S_temporal_sup","ctx_lh_S_temporal_transverse","Left-Cerebellum-Cortex","Left-Thalamus_and_Left-Thalamus-Proper","Left-Caudate","Left-Putamen","Left-Pallidum","Left-Hippocampus","Left-Amygdala","Left-Accumbens-area","Right-Thalamus_and_Right-Thalamus-Proper","Right-Caudate","Right-Putamen","Right-Pallidum","Right-Hippocampus","Right-Amygdala","Right-Accumbens-area","ctx_rh_G_and_S_frontomargin","ctx_rh_G_and_S_occipital_inf","ctx_rh_G_and_S_paracentral","ctx_rh_G_and_S_subcentral","ctx_rh_G_and_S_transv_frontopol","ctx_rh_G_and_S_cingul-Ant","ctx_rh_G_and_S_cingul-Mid-Ant","ctx_rh_G_and_S_cingul-Mid-Post","ctx_rh_G_cingul-Post-dorsal","ctx_rh_G_cingul-Post-ventral","ctx_rh_G_cuneus","ctx_rh_G_front_inf-Opercular","ctx_rh_G_front_inf-Orbital","ctx_rh_G_front_inf-Triangul","ctx_rh_G_front_middle","ctx_rh_G_front_sup","ctx_rh_G_Ins_lg_and_S_cent_ins","ctx_rh_G_insular_short","ctx_rh_G_occipital_middle","ctx_rh_G_occipital_sup","ctx_rh_G_oc-temp_lat-fusifor","ctx_rh_G_oc-temp_med-Lingual","ctx_rh_G_oc-temp_med-Parahip","ctx_rh_G_orbital","ctx_rh_G_pariet_inf-Angular","ctx_rh_G_pariet_inf-Supramar","ctx_rh_G_parietal_sup","ctx_rh_G_postcentral","ctx_rh_G_precentral","ctx_rh_G_precuneus","ctx_rh_G_rectus","ctx_rh_G_subcallosal","ctx_rh_G_temp_sup-G_T_transv","ctx_rh_G_temp_sup-Lateral","ctx_rh_G_temp_sup-Plan_polar","ctx_rh_G_temp_sup-Plan_tempo","ctx_rh_G_temporal_inf","ctx_rh_G_temporal_middle","ctx_rh_Lat_Fis-ant-Horizont","ctx_rh_Lat_Fis-ant-Vertical","ctx_rh_Lat_Fis-post","ctx_rh_Pole_occipital","ctx_rh_Pole_temporal","ctx_rh_S_calcarine","ctx_rh_S_central","ctx_rh_S_cingul-Marginalis","ctx_rh_S_circular_insula_ant","ctx_rh_S_circular_insula_inf","ctx_rh_S_circular_insula_sup","ctx_rh_S_collat_transv_ant","ctx_rh_S_collat_transv_post","ctx_rh_S_front_inf","ctx_rh_S_front_middle","ctx_rh_S_front_sup","ctx_rh_S_interm_prim-Jensen","ctx_rh_S_intrapariet_and_P_trans","ctx_rh_S_oc_middle_and_Lunatus","ctx_rh_S_oc_sup_and_transversal","ctx_rh_S_occipital_ant","ctx_rh_S_oc-temp_lat","ctx_rh_S_oc-temp_med_and_Lingual","ctx_rh_S_orbital_lateral","ctx_rh_S_orbital_med-olfact","ctx_rh_S_orbital-H_Shaped","ctx_rh_S_parieto_occipital","ctx_rh_S_pericallosal","ctx_rh_S_postcentral","ctx_rh_S_precentral-inf-part","ctx_rh_S_precentral-sup-part","ctx_rh_S_suborbital","ctx_rh_S_subparietal","ctx_rh_S_temporal_inf","ctx_rh_S_temporal_sup","ctx_rh_S_temporal_transverse","Right-Cerebellum-Cortex"
0.00000E00,0.00000E00,0.00000E00,0.00000E00,3.30000E01,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,9.00000E01,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,1.19000E02,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,5.51000E02,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,1.66000E02,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,7.10000E01,1.27000E02,1.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,1.47000E02,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00
0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,1.20000E01,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,4.48000E02,3.60000E01,7.20000E01,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,3.84000E02,0.00000E00,5.20000E01,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,3.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,2.69000E02,6.00000E00,8.00000E00,2.40000E01,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,1.00000E00,0.00000E00,0.00000E00,3.10000E01,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00
0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,7.00000E01,1.10000E01,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,2.99000E02,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,1.60000E01,0.00000E00,4.40000E01,1.17000E02,3.40000E01,5.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,2.03000E02,3.72000E02,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,2.00000E00,3.00000E00,0.00000E00,0.00000E00,0.00000E00,1.50000E01,0.00000E00,2.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,7.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00
0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,1.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,8.10000E01,0.00000E00,0.00000E00,0.00000E00,1.16000E02,1.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,7.00000E00,0.00000E00,1.03000E02,1.20000E01,0.00000E00,0.00000E00,0.00000E00,3.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,3.65000E02,0.00000E00,0.00000E00,0.00000E00,9.20000E01,0.00000E00,0.00000E00,1.40000E01,0.00000E00,1.27000E02,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,7.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,6.00000E00,1.58400E03,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,1.00000E00,0.00000E00,0.00000E00,0.00000E00,7.00000E00,0.00000E00,1.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00
3.30000E01,0.00000E00,0.00000E00,0.00000E00,0.00000E00,2.80000E01,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,1.51000E02,1.71000E02,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,1.10000E01,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,7.20000E01,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,6.30000E01,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00
0.00000E00,0.00000E00,0.00000E00,0.00000E00,2.80000E01,0.00000E00,2.18000E02,0.00000E00,0.00000E00,0.00000E00,0.00000E00,7.20000E01,0.00000E00,3.70000E01,1.50000E01,1.45000E02,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,3.14000E02,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,4.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,3.70000E01,0.00000E00,6.70000E01,0.00000E00,0.00000E00,4.44000E02,1.99000E02,4.40000E01,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,2.30000E01,6.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,4.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,1.00000E00,1.00000E00,1.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,9.90000E01,0.00000E00,0.00000E00,0.00000E00,0.00000E00,5.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,8.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,4.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,2.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,1.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,2.60000E01,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,2.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00
0.00000E00,0.00000E00,0.00000E00,1.00000E00,0.00000E00,2.18000E02,0.00000E00,1.28000E02,0.00000E00,0.00000E00,0.00000E00,1.05000E02,0.00000E00,6.00000E00,4.00000E00,6.45000E02,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,1.25000E02,0.00000E00,0.00000E00,1.00000E00,3.00000E00,0.00000E00,0.00000E00,0.00000E00,1.60000E01,0.00000E00,0.00000E00,6.00000E00,1.34000E02,0.00000E00,0.00000E00,6.00000E00,0.00000E00,2.10000E01,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,1.38000E02,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,5.00000E00,0.00000E00,2.00000E00,1.17000E02,0.00000E00,0.00000E00,1.05000E02,0.00000E00,0.00000E00,0.00000E00,0.00000E00,5.66000E02,4.33000E02,2.87000E02,5.00000E00,0.00000E00,0.00000E00,0.00000E00,2.80000E01,0.00000E00,1.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,2.00000E00,3.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,9.00000E00,0.00000E00,0.00000E00,1.10000E02,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,4.60000E01,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,2.70000E01,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,8.00000E00,0.00000E00,0.00000E00,2.00000E00,0.00000E00,0.00000E00,0.00000E00,1.40000E01,0.00000E00,0.00000E00
0.00000E00,0.00000E00,7.00000E01,0.00000E00,0.00000E00,0.00000E00,1.28000E02,0.00000E00,8.20000E01,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,5.91000E02,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,9.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,5.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,4.00000E01,2.30000E01,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,7.90000E01,0.00000E00,0.00000E00,8.00000E00,3.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,8.00000E00,9.50000E01,0.00000E00,0.00000E00,0.00000E00,4.00000E00,2.95000E02,3.50000E01,0.00000E00,2.00000E00,0.00000E00,2.45000E02,0.00000E00,3.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,1.00000E00,0.00000E00,3.70000E01,8.00000E00,5.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,2.00000E00,3.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,1.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,3.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,1.10000E01,0.00000E00,1.00000E00
0.00000E00,0.00000E00,1.10000E01,0.00000E00,0.00000E00,0.00000E00,0.00000E00,8.20000E01,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,2.95000E02,0.00000E00,0.00000E00,6.00000E01,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,3.50000E01,0.00000E00,0.00000E00,0.00000E00,0.00000E00,6.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,9.00000E00,3.84000E02,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,1.06000E02,1.20000E01,4.04000E02,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,3.00000E00,9.00000E00,0.00000E00,0.00000E00,0.00000E00,8.60000E01,5.30000E02,8.40000E01,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00,2.00000E00,0.00000E00,0.00000E00,0.00000E00,0.00000E00
